Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,FOSL,0,0,0,0,608070000.0,805660000.0,,27.17,16.78,0.22,1.06,0.29,7.09,-17.15,1.17,1.06,-59.33,2790000000.0,57.53,-4.0,1360000000.0,113600000.0,-478170000.0,-9.87,,232920000.0,4.79,446090000.0,76.79,2.54,11.84,179540000.0,186730000.0,-0.73,11.78,9.12,3290000.0,48650000.0,44730000.0,11.17,113.25,17830000.0,7.22,75.24,14760000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FSLR,0,0,0,0,7720000000.0,4790000000.0,,22.45,-216.0,2.62,1.51,1.63,14.5,-5.63,7.31,1.96,-3.21,2940000000.0,28.19,2.5,548950000.0,330340000.0,-165620000.0,-1.59,,2990000000.0,28.61,477850000.0,9.37,5.89,48.81,1340000000.0,500540000.0,0.88,66.04,60.68,1920000.0,104470000.0,79630000.0,26.11,55.94,6260000.0,1.95,7.71,5560000.0
0,0,FTI,0,0,0,0,14230000000.0,10960000000.0,127.12,20.9,11.22,0.95,1.06,0.73,6.94,0.75,6.41,2.42,1.4,15060000000.0,32.26,61.5,965200000.0,1580000000.0,113300000.0,0.24,,6740000000.0,14.45,3860000000.0,28.75,1.31,28.72,210700000.0,-2360000000.0,0.83,30.23,29.07,3400000.0,466430000.0,439100000.0,24.75,0.0,11990000.0,2.86,0.0,11000000.0
0,0,FTR,0,0,0,0,556700000.0,17810000000.0,,-4.93,-0.36,0.06,0.24,1.95,5.01,-19.76,15.01,3.18,-53.11,9130000000.0,117.42,-8.0,9130000000.0,3550000000.0,-2020000000.0,-25.99,,362000000.0,4.62,17630000000.0,775.11,0.53,28.99,1850000000.0,885500000.0,0.49,7.95,9.23,3320000.0,78410000.0,76510000.0,41.81,0.0,1.1,1.1,0.0,
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GCI,0,0,0,0,1140000000.0,1350000000.0,169.0,9.94,,0.36,1.11,0.43,4.18,0.22,6.44,4.68,0.74,3150000000.0,27.83,-1.5,1190000000.0,322640000.0,6890000.0,0.06,,120590000.0,1.07,355000000.0,34.89,1.16,9.1,236470000.0,169960000.0,1.0,10.55,10.38,1150000.0,112820000.0,104720000.0,0.58,108.93,13150000.0,14.35,16.04,11540000.0
0,0,GD,0,0,0,0,66440000000.0,66950000000.0,23.4,18.09,1.56,2.15,5.79,2.16,14.5,9.4,13.49,7.65,26.79,30970000000.0,103.53,8.1,6190000000.0,4620000000.0,2910000000.0,9.56,11.6,2980000000.0,10.07,3980000000.0,34.82,1.4,38.62,3840000000.0,2080000000.0,0.83,221.02,209.02,1610000.0,296930000.0,283330000.0,5.94,87.04,,,0.0,
0,0,GE,0,0,0,0,120530000000.0,234810000000.0,,13.09,2.72,0.99,1.88,1.94,45.74,-4.77,-1.83,-0.37,-6.93,121250000000.0,13.96,0.4,17990000000.0,5130000000.0,-5930000000.0,-0.72,,18210000000.0,2.1,134590000000.0,157.63,2.26,7.4,10430000000.0,11520000000.0,0.71,14.74,18.88,91490000.0,8680000000.0,8670000000.0,0.09,57.77,123360000.0,1.15,1.42,101480000.0
0,0,GES,0,0,0,0,1280000000.0,1040000000.0,,13.73,4.15,0.56,1.39,0.46,7.68,-0.1,3.12,2.82,0.17,2270000000.0,27.33,3.3,745040000.0,135480000.0,-3060000.0,-0.04,,233090000.0,2.83,40900000.0,4.33,2.58,11.18,67490000.0,-8070000.0,0.16,15.55,16.39,1260000.0,82270000.0,67180000.0,30.09,85.67,12060000.0,12.49,33.81,10680000.0
0,0,GILD,0,0,0,0,100200000000.0,108160000000.0,21.79,11.52,-1.65,3.84,4.89,4.14,6.89,17.73,55.2,14.15,23.3,26110000000.0,19.98,-18.7,21740000000.0,15700000000.0,4630000000.0,3.51,,26140000000.0,19.96,33540000000.0,163.61,2.73,15.63,11900000000.0,11340000000.0,1.38,80.42,78.6,8520000.0,1310000000.0,1300000000.0,0.72,80.45,19990000.0,2.14,1.54,19600000.0
0,0,GIS,0,0,0,0,25900000000.0,37180000000.0,16.69,13.54,2.4,1.66,6.12,2.39,11.5,10.29,17.09,7.6,30.59,15570000000.0,26.99,2.1,5560000000.0,3230000000.0,1600000000.0,2.73,-10.6,962100000.0,1.69,9730000000.0,180.69,0.81,7.44,2800000000.0,1970000000.0,0.61,53.4,54.6,4340000.0,569040000.0,567230000.0,0.31,76.88,900.0,0.01,0.0,200.0
0,0,GLW,0,0,0,0,24940000000.0,25910000000.0,,15.06,1.77,2.47,1.88,2.56,9.29,-4.91,16.11,3.68,-2.95,10120000000.0,11.3,6.5,4030000000.0000005,2790000000.0,-595000000.0,-0.67,,4320000000.0,5.03,5140000000.0,32.57,2.75,15.61,2000000000.0,-96120000.0,1.15,29.61,31.08,7100000.0,849230000.0,855200000.0,0.28,75.61,29240000.0,4.92,3.16,24630000.0
0,0,GM,0,0,0,0,52630000000.0,126440000000.0,,5.88,0.41,0.36,1.5,0.87,5.69,-2.65,7.35,3.08,0.82,145590000000.0,99.38,-5.5,19590000000.0,22210000000.0,332000000.0,-2.6,,19520000000.0,13.92,94220000000.0,260.27,0.89,25.0,17330000000.0,-13130000000.0,1.47,39.84,41.85,12870000.0,1400000000.0,1210000000.0,7.32,75.31,36740000.0,2.76,2.43,36780000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GME,0,0,0,0,1420000000.0,1830000000.0,4.09,4.22,0.36,0.16,0.61,0.21,2.51,3.98,6.53,6.68,15.74,8770000000.0,86.29,1.5,3010000000.0,727400000.0,349300000.0,3.43,16.9,454700000.0,4.49,817200000.0,35.32,1.21,22.84,388400000.0,224180000.0,1.23,15.89,18.04,3620000.0,101300000.0,98530000.0,2.95,116.59,31290000.0,12.33,37.35,27630000.0
0,0,GNW,0,0,0,0,1530000000.0,2440000000.0,1.88,3.12,0.59,0.18,0.11,0.29,2.31,9.85,12.21,0.6,6.28,8300000000.000001,16.62,-23.3,2089999999.9999998,1060000000.0,826000000.0,1.63,,3850000000.0,7.71,4870000000.0,31.75,3.89,26.89,2550000000.0,1810000000.0,2.49,2.92,3.33,4250000.0,499200000.0,497790000.0,0.37,68.97,13020000.0,4.8,2.61,12060000.0
0,0,GOOG,0,0,0,0,758110000000.0,691770000000.0,60.62,22.5,1.07,6.84,4.97,6.24,19.33,11.42,26.05,9.9,8.69,110850000000.0,159.99,24.0,65269999999.99999,35780000000.0,12660000000.0,18.0,,101870000000.0,146.51,3970000000.0,2.6,5.14,219.5,37090000000.0,23440000000.0,1.24,1104.99,1043.42,1720000.0,349840000.0,603350000.0,11.68,70.72,3650000.0,2.64,0.0,3600000.0
0,0,GPC,0,0,0,0,13280000000.0,16309999999.999998,21.65,14.98,2.07,0.81,3.89,1.0,13.19,3.78,6.55,6.28,18.49,16309999999.999998,110.84,11.3,4910000000.0,1240000000.0,616760000.0,4.18,-29.1,314900000.0,2.15,3300000000.0,95.28,1.34,23.27,815040000.0,237300000.0,1.15,95.26,93.43,1160000.0,146740000.0,143780000.0,2.84,76.84,,0.0,0.0,60.0
0,0,GPS,0,0,0,0,12490000000.0,12040000000.0,15.0,11.59,1.13,0.79,3.97,0.76,6.29,5.35,8.92,11.34,28.04,15850000000.0,40.34,7.9,5640000000.0,1910000000.0,848000000.0,2.14,-6.8,1780000000.0,4.58,1250000000.0,39.73,1.86,8.08,1380000000.0,438000000.0,0.58,32.51,30.75,4920000.0,388860000.0,291260000.0,37.69,60.79,0.72,0.72,0.0,0.97
0,0,GRMN,0,0,0,0,11200000000.0,10260000000.0,16.17,18.54,3.57,3.63,2.95,3.32,13.59,22.51,21.67,8.77,19.25,3090000000.0,16.43,3.2,1780000000.0,755110000.0,694960000.0,3.68,1.6,1050000000.0,5.6,,,2.85,20.21,660840000.0,281450000.0,0.98,61.32,58.98,1210000.0,188190000.0,112660000.0,37.51,44.98,15120000.0,13.06,13.74,14380000.0
0,0,GRPN,0,0,0,0,2570000000.0,1940000000.0,183.2,19.08,0.7,0.9,10.22,0.68,17.33,0.49,1.09,1.13,11.07,2840000000.0,5.08,-3.5,1330000000.0,111790000.0,16010000.000000002,0.03,,880130000.0,1.57,234210000.0,93.0,0.95,0.45,135080000.0,155190000.0,1.93,4.69,5.02,9310000.0,561530000.0,400180000.0,28.9,58.59,36240000.0,3.68,12.72,35530000.0
0,0,GS,0,0,0,0,98140000000.0,-203680000000.0,29.07,10.95,0.51,3.06,1.45,-6.35,,13.36,35.29,0.48,5.04,32070000000.0,79.86,-4.1,32070000000.0,,3660000000.0,9.01,,737710000000.0,1896.56,428560000000.0,517.61,1.81,180.96,-17740000000.0,,1.27,263.1,249.13,3410000.0,374810000.0,350100000.0,1.85,79.0,5930000.0,2.23,1.52,4740000.0
0,0,GT,0,0,0,0,6780000000.0,11420000000.0,20.57,6.38,1.16,0.44,1.47,0.74,5.35,2.25,9.08,5.2,7.62,15380000000.0,61.76,8.8,3660000000.0,2140000000.0000002,346000000.0,1.37,,1040000000.0,4.34,5730000000.0,118.12,1.21,19.17,1160000000.0,352120000.0,1.57,30.0,31.68,3070000.0,240480000.0,239330000.0,0.35,100.0,21810000.0,6.34,8.69,21550000.0
0,0,GTN,0,0,0,0,1090000000.0,2500000000.0,3.45,9.96,1.0,1.24,1.1,2.83,8.47,29.67,24.71,4.53,35.26,882730000.0,12.08,-1.7,325610000.0,295170000.0,261950000.0,3.55,362.0,462400000.0,5.2,1840000000.0,185.06,5.08,11.17,180020000.0,224930000.0,2.06,14.59,15.37,1300000.0,83250000.0,76050000.0,4.68,94.75,4400000.0,4.7,6.94,3520000.0
0,0,GWW,0,0,0,0,16000000000.0,18050000000.0,28.49,18.44,1.54,1.54,9.51,1.73,12.63,5.62,11.17,12.66,33.34,10420000000.0,180.75,6.5,4099999999.9999995,1430000000.0,581050000.0,10.02,149.0,326880000.0,5.83,2340000000.0,128.16,2.13,30.0,1060000000.0,793660000.0,0.74,268.79,222.89,1020000.0,56060000.0,45280000.0,17.14,85.75,8700000.0,5.66,16.51,9070000.0
0,0,HAL,0,0,0,0,41220000000.0,48340000000.0,,13.66,0.92,2.0,4.94,2.34,13.56,-2.24,9.74,4.82,-5.05,20620000000.0,23.7,47.7,2270000000.0,3560000000.0,-444000000.0,-0.53,,2410000000.0,2.75,10940000000.0,131.06,2.22,9.53,2470000000.0,1150000000.0,1.35,47.77,46.14,9230000.0,874910000.0,872240000.0,0.27,82.64,26130000.0,3.11,3.02,22490000.0
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAS,0,0,0,0,10750000000.0,11140000000.0,27.76,15.11,2.72,2.06,5.89,2.14,11.34,7.61,15.56,9.76,21.35,5210000000.0,41.67,-2.1,3180000000.0,982200000.0,396610000.0,3.12,,1610000000.0,12.93,1850000000.0,101.02,2.9,14.7,724380000.0,468520000.0,0.44,94.46,94.04,1660000.0,124180000.0,113920000.0,8.78,85.17,4760000.0,2.18,4.2,5810000.0
0,0,HBAN,0,0,0,0,17510000000.0,29630000000.0,15.82,12.03,1.04,4.26,1.75,7.21,,28.88,40.93,1.16,11.23,4110000000.0000005,3.79,7.3,,,1110000000.0,1.0,80.5,1780000000.0,1.66,14350000000.0,,,9.09,1950000000.0,,1.43,15.91,14.6,10290000.0,1100000000.0,1060000000.0,1.05,81.8,16430000.0,1.95,1.52,19610000.0
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,19340000000.0,31320000000.0,41.44,31.46,11.34,4.56,1.41,7.38,15.82,12.32,24.8,2.32,3.49,4240000000.0,11.55,3.6,,1980000000.0,463600000.0,1.26,,243780000.0,0.66,11730000000.0,76.68,1.85,36.99,,,0.26,55.28,64.87,2780000.0,370360000.0,369510000.0,,,12050000.0,7.4,4.4,11260000.0
0,0,HCP,0,0,0,0,10660000000.0,18760000000.0,25.59,35.19,13.25,5.77,1.99,10.15,19.95,22.41,22.0,1.7,7.33,1850000000.0,3.94,-17.9,1790000000.0,940100000.0,413010000.0,0.88,,55310000.0,0.12,7880000000.0,140.89,3.13,11.29,847040000.0,1670000000.0,0.67,22.72,25.59,4400000.0,469440000.0,468020000.0,0.31,89.77,9760000.0,2.65,2.43,9500000.0
0,0,HD,0,0,0,0,207880000000.0,230100000000.0,24.42,17.47,1.22,2.06,142.08,2.28,13.74,8.55,14.55,20.97,298.26,100900000000.0,85.66,7.5,32310000000.000004,16739999999.999998,8630000000.0,7.29,2.0,3600000000.0,3.1,27030000000.0,1858.87,1.17,1.25,12030000000.0,9350000000.0,1.07,184.55,177.32,5310000.0,1170000000.0,1160000000.0,0.11,71.89,11970000.0,2.9,1.0,11480000.0
0,0,HES,0,0,0,0,15970000000.0,17380000000.0,,-49.21,-5.79,2.99,1.45,3.25,8.79,-76.19,-54.03,-6.98,-28.21,5350000000.0,17.02,15.5,4019999999.9999995,1980000000.0,-4120000000.0,-13.12,,4850000000.0,15.39,6980000000.0,56.48,2.53,35.07,945000000.0,955250000.0,1.72,46.8,46.34,4570000.0,315050000.0,264470000.00000003,11.34,94.35,28320000.0,5.92,10.35,33400000.0
0,0,HIG,0,0,0,0,19060000000.0,21880000000.0,,10.99,0.71,1.13,1.41,1.29,15.43,-18.49,6.02,0.28,-1.72,16940000000.000002,46.57,0.4,6800000000.0,1420000000.0,-262000000.0,-8.61,,2450000000.0,6.87,5170000000.0,38.33,1.04,37.82,2190000000.0,3410000000.0,0.72,54.56,55.27,2380000.0,356980000.0,355990000.0,0.26,92.82,4430000.0,2.28,1.2,4640000.0
0,0,HOG,0,0,0,0,7220000000.0,13810000000.0,14.33,11.04,1.51,1.28,3.91,2.44,12.4,9.24,15.78,5.61,27.72,5650000000.0,32.83,10.7,2069999999.9999998,1110000000.0,521760000.0,3.02,-82.4,338190000.0,2.03,6990000000.0,378.9,1.23,11.08,1010000000.0,848850000.0,0.59,46.15,48.52,2930000.0,166810000.0,166020000.0,0.46,105.46,27840000.0,10.01,15.91,27330000.0
0,0,HON,0,0,0,0,113270000000.0,120230000000.0,70.73,17.32,1.9,2.79,6.58,2.97,14.55,4.08,17.64,7.87,9.18,40530000000.0,53.19,8.6,12960000000.0,8270000000.0,1660000000.0,2.14,,10820000000.0,14.38,17880000000.0,102.51,1.38,23.01,5970000000.0,3860000000.0,1.01,152.07,149.38,3250000.0,748380000.0,749320000.0,0.29,77.12,8740000.0,3.71,1.15,8130000.000000001
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HOV,0,0,0,0,263959999.99999997,1680000000.0,,-22.11,0.25,0.11,,0.72,49.81,-15.66,1.28,0.98,,2320000000.0,15.67,-24.4,351170000.0,33700000.0,-362860000.0,-2.46,,278160000.0,1.88,1660000000.0,,4.54,-4.23,189110000.0,344880000.0,1.2,2.13,2.33,2550000.0,132639999.99999999,121460000.0,9.39,46.76,8640000.0,7.59,7.06,8630000.0
0,0,HP,0,0,0,0,7500000000.0,7180000000.0,18.61,76.53,143.5,3.75,1.63,3.59,15.9,20.34,-4.62,-0.89,8.99,2000000000.0,18.42,53.0,555420000.0,451520000.0,402430000.0,3.7,,426200000.0,3.91,493170000.0,10.74,3.28,42.17,355060000.0,1.45,1.45,66.3,59.71,1790000.0,108870000.0,105830000.0,2.94,113.97,,0.0,0.0,2.8
0,0,HPQ,0,0,0,0,38210000000.0,39390000000.0,10.25,11.14,1.3,0.71,,0.73,8.71,7.15,7.65,8.12,,53890000000.0,32.18,14.5,9580000000.0,4520000000.0,3850000000.0,2.27,217.2,6740000000.0,4.11,7920000000.0,,0.91,-1.67,3910000000.0,2880000000.0,1.91,22.56,21.58,10310000.0,1640000000.0,1640000000.0,0.14,84.0,1220000.0,3.72,0.0,0.56
0,0,HRB,0,0,0,0,5410000000.0,7580000000.0,21.41,11.04,0.93,1.75,,2.45,8.22,8.19,23.75,17.88,,3090000000.0,14.85,8.1,1810000000.0,921930000.0,266420000.00000003,1.21,,187370000.0,0.9,2290000000.0,,1.93,-3.34,602250000.0,512919999.99999994,-0.15,26.33,26.19,3490000.0,209200000.0,208490000.0,0.68,104.71,31360000.0,12.04,17.22,30120000.0
0,0,HRL,0,0,0,0,17360000000.0,18270000000.0,19.39,16.99,34.6,1.88,3.37,1.98,13.83,9.92,12.82,10.39,18.81,9220000000.0,17.44,2.2,2000000000.0,1320000000.0,914690000.0,1.69,28.9,385780000.0,0.73,879730000.0,17.06,1.47,9.72,1120000000.0,743200000.0,0.05,33.31,33.46,2680000.0,529530000.0,268830000.0,49.07,41.51,,0.0,0.0,800.0
0,0,HRS,0,0,0,0,18970000000.0,22350000000.0,37.95,20.54,0.81,3.17,6.33,3.74,16.47,8.63,18.77,6.53,20.68,5980000000.0,49.78,5.9,2089999999.9999998,1360000000.0,633000000.0,4.21,-21.5,422000000.0,3.55,3920000000.0,130.9,1.23,25.25,647000000.0,1160000000.0,1.01,155.73,142.79,118730000.0,118730000.0,118240000.0,0.39,86.42,1630000.0,2.88,1.77,1470000.0
0,0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HST,0,0,0,0,13910000000.0,17360000000.0,24.67,26.79,0.89,2.57,1.99,3.2,12.02,10.41,13.59,3.98,7.95,5420000000.0,7.33,1.2,3420000000.0,1440000000.0,564000000.0,0.76,-27.0,913000000.0,1.23,3950000000.0,55.15,4.38,9.43,1230000000.0,963630000.0,1.51,19.19,19.45,6980000.0,734110000.0,731830000.0,1.59,102.88,45040000.0,6.76,7.52,50140000.0
0,0,HSY,0,0,0,0,20730000000.0,23660000000.0,26.9,17.25,1.9,2.76,22.68,3.15,13.12,10.42,20.6,17.47,86.01,7520000000.0,35.41,-1.6,3440000000.0,1800000000.0,782980000.0,3.66,55.0,380180000.0,1.81,2920000000.0,313.5,0.96,4.34,1250000000.0,792090000.0,0.13,100.36,107.38,1140000.0,210480000.0,140720000.0,0.15,75.95,3060000.0,3.08,2.02,2310000.0
0,0,HTZ,0,0,0,0,1760000000.0,15510000000.0,5.33,24.99,-0.46,0.2,1.16,1.76,37.37,3.71,1.99,0.56,25.2,8800000000.0,106.06,4.0,1050000000.0,415000000.0,327000000.0,3.94,,1070000000.0000001,12.8,14870000000.0,977.96,1.2,18.09,2390000000.0,-19620000.0,2.06,20.09,21.88,3220000.0,83730000.0,43640000.0,0.94,120.13,24260000.0,4.78,44.7,22020000.0
0,0,HUM,0,0,0,0,37400000000.0,29130000000.0,16.11,16.61,1.36,0.7,3.79,0.54,7.93,4.55,6.46,8.26,23.85,53770000000.0,372.11,2.4,10270000000.0,3670000000.0,2450000000.0,16.81,,13600000000.0,98.77,5060000000.0,51.42,1.85,71.49,4050000000.0,2890000000.0,0.69,270.83,256.61,1100000.0,138090000.0,137270000.0,0.32,98.99,3610000.0,2.99,2.43,3010000.0
0,0,IBM,0,0,0,0,144340000000.0,181900000000.0,25.54,11.04,3.88,1.82,8.21,2.3,10.94,7.27,15.26,6.22,31.89,79140000000.0,84.84,3.6,36230000000.0,16620000000.000002,5760000000.0,6.14,,12580000000.0,13.66,46860000000.0,264.36,1.33,19.08,16719999999.999998,8289999999.999999,1.05,156.33,153.83,5530000.0,921170000.0,918350000.0,0.1,58.71,16840000.0,2.71,1.79,15320000.0
0,0,ICE,0,0,0,0,43100000000.0,14110000000.0,17.5,18.69,1.32,9.31,2.55,3.05,4.96,54.31,52.93,1.91,15.53,4630000000.0,7.86,0.5,5650000000.0,2840000000.0,2510000000.0,4.23,248.0,551000000.0,4.79,6100000000.0,35.98,0.99,29.03,2080000000.0,1630000000.0,0.4,72.72,70.16,2820000.0,582290000.0,113810000.0,92.16,0.3,,0.0,0.0,500.0
0,0,IFF,0,0,0,0,10740000000.0,12220000000.0,36.58,19.98,3.11,3.16,6.38,3.6,16.19,8.7,18.8,9.27,17.81,3400000000.0,42.98,12.1,1480000000.0,755060000.0,294660000.0,3.72,,368050000.0,4.66,1640000000.0,97.03,2.47,21.33,390760000.0,256440000.0,1.14,141.83,147.62,78930000.0,78930000.0,78720000.0,0.23,87.28,1070000.0,3.91,1.72,1290000.0
0,0,IGT,0,0,0,0,5860000000.0,13300000000.0,,16.55,-1.29,1.19,2.92,2.69,9.2,-21.64,13.67,2.79,-29.79,4940000000.0,24.31,1.9,1810000000.0,1450000000.0,-1070000000.0000001,-5.26,-65.8,1060000000.0,5.2,8439999999.999999,311.13,0.83,9.85,685930000.0,1200000000.0,1.63,27.92,26.06,1310000.0,203450000.0,108570000.0,51.59,44.06,3710000.0,1.59,3.49,4059999.9999999995
0,0,INTC,0,0,0,0,241300000000.0,253450000000.0,25.91,13.6,1.59,3.84,3.5,4.04,9.56,15.3,29.28,9.71,14.2,62760000000.0,13.35,4.1,39070000000.0,26500000000.0,9600000000.0,1.99,,14000000000.0,3.0,26810000000.0,38.85,1.69,14.73,22110000000.0,11680000000.0,1.1,48.1,44.03,35150000.0,4680000000.0,4670000000.0,0.04,70.68,148970000.0,4.88,3.16,134930000.0
0,0,INTU,0,0,0,0,45240000000.0,46000000000.0,48.41,27.95,1.72,8.33,39.1,8.47,28.1,17.48,25.71,18.84,97.84,5430000000.0,21.18,14.7,4380000000.0,1640000000.0,950000000.0,3.65,,726000000.0,2.84,1100000000.0,95.33,0.63,4.52,1690000000.0,1370000000.0,1.26,168.98,157.14,1360000.0,256110000.0,245050000.0,4.68,89.54,2250000.0,2.29,0.92,2009999.9999999998
0,0,IP,0,0,0,0,22100000000.0,32110000000.0,10.43,10.14,0.93,1.02,3.39,1.48,9.79,9.86,8.55,3.47,38.71,21740000000.0,52.69,50.4,6440000000.0,3280000000.0,2109999999.9999998,5.13,569.7,1020000000.0,2.46,11160000000.0,170.57,1.62,15.8,1760000000.0,205500000.0,1.7,57.93,57.74,2680000.0,412940000.0,411330000.0,0.59,89.39,,0.0,0.0,1.9
0,0,IPG,0,0,0,0,8810000000.0,10170000000.0,15.69,12.32,1.85,1.12,3.99,1.29,9.0,7.34,12.35,4.83,24.81,7880000000.0,20.23,3.4,7880000000.0,1130000000.0,579000000.0,1.46,-0.3,790900000.0,2.06,1370000000.0,55.17,0.97,5.74,881800000.0,605350000.0,1.15,23.13,21.01,5910000.0,384470000.0,381860000.0,0.64,103.61,26740000.0,3.34,6.81,31780000.0
0,0,IR,0,0,0,0,22240000000.0,24740000000.0,17.65,15.21,1.54,1.57,3.11,1.74,12.06,9.18,12.16,6.07,19.21,14200000000.0,55.7,7.7,4430000000.0,2049999999.9999998,1330000000.0,5.04,131.3,1550000000.0,6.2,4059999999.9999995,56.39,1.27,28.62,1520000000.0,936500000.0,1.44,89.87,89.03,1870000.0,249890000.0,249240000.0,0.4,84.46,3390000.0,1.7,1.33,3940000.0
0,0,IRM,0,0,0,0,9020000000.0,15170000000.0,46.08,25.09,0.91,2.35,3.9,3.94,11.93,4.78,19.2,4.51,8.75,3850000000.0,14.46,6.1,2160000000.0,1270000000.0,190110000.0,0.69,-53.6,925700000.0,3.24,7040000000.0,294.67,1.47,8.11,720970000.0,557270000.0,0.62,32.69,37.38,2060000.0,285310000.0,278930000.0,3.4,96.39,20790000.0,19.4,9.49,21140000.0
0,0,ISRG,0,0,0,0,48050000000.0,46350000000.0,74.95,38.39,3.67,15.36,10.1,14.81,39.45,21.09,34.51,11.02,12.57,3130000000.0,28.01,17.9,2190000000.0,1170000000.0,660000000.0,5.67,,1960000000.0,17.46,,,3.99,42.08,1140000000.0,742240000.0,1.06,421.21,388.77,113060000.0,113060000.0,110660000.0,1.06,91.36,3850000.0,4.58,4.0,4160000.0
0,0,ITW,0,0,0,0,57450000000.0,62490000000.0,34.61,20.12,1.67,4.01,12.53,4.36,16.18,11.79,23.75,13.28,38.13,14310000000.0,41.6,6.8,6000000000.0,3860000000.0,1690000000.0,4.86,,3090000000.0,9.06,8330000000.0,181.48,2.38,13.43,2400000000.0,1720000000.0,1.24,164.91,160.32,1440000.0,341550000.0,338240000.0,0.19,78.75,4920000.0,4.52,1.76,5300000.0
0,0,IVZ,0,0,0,0,13410000000.0,17390000000.0,11.98,9.77,0.68,2.6,1.54,3.37,11.78,21.85,26.34,2.96,13.58,5160000000.0,12.99,15.1,5160000000.0,1480000000.0,1090000000.0,2.75,80.2,2730000000.0,6.71,6880000000.0,74.75,10.64,21.36,1370000000.0,-3380000000.0,1.75,33.45,35.24,3580000.0,407150000.0,400040000.0,1.47,90.1,6120000.0,2.58,1.72,5760000.0
0,0,JBL,0,0,0,0,5360000000.0,6640000000.0,45.64,10.47,0.99,0.26,2.34,0.33,5.12,0.6,2.62,3.11,5.16,20400000000.0,114.72,19.2,1550000000.0,1300000000.0,121500000.0,0.67,80.5,940800000.0,5.39,2210000000.0,96.26,1.04,13.07,1210000000.0,434510000.0,0.26,26.95,28.05,2300000.0,175240000.0,157260000.0,8.05,101.8,13960000.0,6.33,8.16,12770000.0
0,0,JCI,0,0,0,0,33650000000.0,45150000000.0,22.54,11.95,1.16,1.1,1.64,1.48,9.83,4.95,11.4,4.41,8.1,30520000000.0,32.73,4.9,9340000000.0,4590000000.0,1510000000.0,1.61,-30.1,552000000.0,0.6,12500000000.0,57.53,1.11,22.17,1770000000.0,1730000000.0,1.07,37.7,38.9,5990000.0,926120000.0,923510000.0,0.43,96.22,24360000.0,4.32,2.6,25740000.0
0,0,JCP,0,0,0,0,951600000.0,4720000000.0,,13.26,-0.64,0.08,0.69,0.38,5.54,-0.93,2.26,2.01,-8.49,12510000000.0,40.2,1.8,4480000000.0,852000000.0,-116000000.0,-0.37,32.3,458000000.0,1.47,4230000000.0000005,306.89,1.46,4.42,454000000.0,186120000.0,-0.12,3.6,3.52,17580000.0,312000000.0,293740000.0,2.09,76.25,150700000.0,6.91,52.84,148290000.0
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JEC,0,0,0,0,8580000000.0,10050000000.0,31.51,12.82,1.28,0.84,1.46,0.98,15.19,2.3,5.19,3.35,4.53,10220000000.0,84.8,7.8,1770000000.0,662000000.0,232260000.0,1.92,-96.4,1060000000.0,7.48,2590000000.0,43.5,1.48,41.46,511340000.0,399540000.0,1.41,62.5,62.35,1240000.0,141670000.0,140280000.0,1.14,83.93,,0.0,0.0,500.0
0,0,JNJ,0,0,0,0,351970000000.0,368320000000.0,276.77,15.34,2.08,4.6,5.85,4.82,14.53,1.7,25.78,8.25,1.99,76450000000.0,28.4,11.5,51100000000.0,25350000000.0,1300000000.0,0.47,,18300000000.0,6.82,34590000000.0,57.5,1.41,22.43,21060000000.0,18410000000.0,0.6,131.86,137.02,7910000.0,2680000000.0,2680000000.0,0.06,68.44,13210000.0,2.43,0.49,13610000.0
